source_url,target_url,status_code,preserve_query_string,include_subdomains,subpath_matching,preserve_path_suffix
https://tecnicocuritiba.com.br/bairros/jardim-das-pedras-frg,https://tecnico.curitiba.br/bairros/jardim-das-pedras-frg,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/jardim-dona-rosa-pinhais,https://tecnico.curitiba.br/bairros/jardim-dona-rosa-pinhais,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/jardim-esperanca-cl,https://tecnico.curitiba.br/bairros/jardim-esperanca-cl,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/jardim-esplanada-pinhais,https://tecnico.curitiba.br/bairros/jardim-esplanada-pinhais,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/jardim-estados,https://tecnico.curitiba.br/bairros/jardim-estados,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/jardim-florestal-qb,https://tecnico.curitiba.br/bairros/jardim-florestal-qb,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/jardim-graziela,https://tecnico.curitiba.br/bairros/jardim-graziela,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/jardim-guilhermina,https://tecnico.curitiba.br/bairros/jardim-guilhermina,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/jardim-iguacu-araucaria,https://tecnico.curitiba.br/bairros/jardim-iguacu-araucaria,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/jardim-ipe-frg,https://tecnico.curitiba.br/bairros/jardim-ipe-frg,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/jardim-japao-qb,https://tecnico.curitiba.br/bairros/jardim-japao-qb,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/jardim-karla-pinhais,https://tecnico.curitiba.br/bairros/jardim-karla-pinhais,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/jardim-laranjeiras-cl,https://tecnico.curitiba.br/bairros/jardim-laranjeiras-cl,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/jardim-menino-deus-qb,https://tecnico.curitiba.br/bairros/jardim-menino-deus-qb,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/jardim-monte-santo,https://tecnico.curitiba.br/bairros/jardim-monte-santo,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/jardim-novo-horizonte-cl,https://tecnico.curitiba.br/bairros/jardim-novo-horizonte-cl,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/jardim-osasco,https://tecnico.curitiba.br/bairros/jardim-osasco,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/jardim-paraiso-at,https://tecnico.curitiba.br/bairros/jardim-paraiso-at,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/jardim-paranagua-at,https://tecnico.curitiba.br/bairros/jardim-paranagua-at,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/jardim-pedro-demeterco,https://tecnico.curitiba.br/bairros/jardim-pedro-demeterco,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/jardim-planalto-campo-largo,https://tecnico.curitiba.br/bairros/jardim-planalto-campo-largo,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/jardim-planalto-ii-cl,https://tecnico.curitiba.br/bairros/jardim-planalto-ii-cl,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/jardim-primavera-piraquara,https://tecnico.curitiba.br/bairros/jardim-primavera-piraquara,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/jardim-roma,https://tecnico.curitiba.br/bairros/jardim-roma,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/jardim-santo-antonio-piraquara,https://tecnico.curitiba.br/bairros/jardim-santo-antonio-piraquara,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/jardim-sao-jorge-at,https://tecnico.curitiba.br/bairros/jardim-sao-jorge-at,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/jardim-sao-paulo-piraquara,https://tecnico.curitiba.br/bairros/jardim-sao-paulo-piraquara,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/jardim-shangrila-araucaria,https://tecnico.curitiba.br/bairros/jardim-shangrila-araucaria,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/jardim-social,https://tecnico.curitiba.br/bairros/jardim-social,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/jardim-tropical-pinhais,https://tecnico.curitiba.br/bairros/jardim-tropical-pinhais,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/jardim-uniao-piraquara,https://tecnico.curitiba.br/bairros/jardim-uniao-piraquara,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/jardim-wissinger-pinhais,https://tecnico.curitiba.br/bairros/jardim-wissinger-pinhais,301,true,true,false,false
